threatType,title,link
ot_virtual_patch,Rockwell.Automation.FactoryTalk.View.ME.Remote.Code.Execution.,https://www.fortiguard.com/encyclopedia/otips/10006655
ot_virtual_patch,Reolink.RLC-410W.TestEmail.Out.of.Bounds.Write.,https://www.fortiguard.com/encyclopedia/otips/10006645
ot_virtual_patch,Radix.IoT.Mango.Automation.login.XSS,https://www.fortiguard.com/encyclopedia/otips/10006643
ot_virtual_patch,Reolink.RLC-410W.SetDevName.Command.Injection.,https://www.fortiguard.com/encyclopedia/otips/10006639
ot_virtual_patch,Reolink.RLC-410W.SetLocalLink.dns2.Command.Injection.,https://www.fortiguard.com/encyclopedia/otips/10006638
ot_virtual_patch,Reolink.RLC-410W.SetLocalLink.dns1.Command.Injection.,https://www.fortiguard.com/encyclopedia/otips/10006636
ot_virtual_patch,Reolink.RLC-410W.SetDdns.password.Command.Injection.,https://www.fortiguard.com/encyclopedia/otips/10006632
ot_virtual_patch,Reolink.RLC-410W.SetDdns.userName.Command.Injection.,https://www.fortiguard.com/encyclopedia/otips/10006631
ot_virtual_patch,Reolink.RLC-410W.SetDdns.domain.Command.Injection.,https://www.fortiguard.com/encyclopedia/otips/10006630
ot_virtual_patch,Reolink.RLC-410W.cgiserver.cgi.DoS.,https://www.fortiguard.com/encyclopedia/otips/10006628
ot_virtual_patch,Reolink.RLC-410W.Login.Authentication.Bypass.,https://www.fortiguard.com/encyclopedia/otips/10006624
ot_virtual_patch,Reolink.RLC-410W.body_request_to_command.DoS.,https://www.fortiguard.com/encyclopedia/otips/10006619
ot_virtual_patch,Cisco.IOS.SNMP.Remote.Code.Execution.,https://www.fortiguard.com/encyclopedia/otips/10006585
ot_virtual_patch,Milesight.UR32L.tools_trace.Command.Injection.,https://www.fortiguard.com/encyclopedia/otips/10006580
ot_virtual_patch,Multiple.Vendors.Command1.Field.Remote.Code.Execution.,https://www.fortiguard.com/encyclopedia/otips/10006579
ot_virtual_patch,Milesight.UR32L.tools_ping.Command.Injection.,https://www.fortiguard.com/encyclopedia/otips/10006578
ot_virtual_patch,D-Link.DIR-619.formTcpipSetup.Buffer.Overflow.,https://www.fortiguard.com/encyclopedia/otips/10006575
ot_virtual_patch,Raisecom.Multiple.ISCOM.Devices.WebMGR.Command.Injection.,https://www.fortiguard.com/encyclopedia/otips/10006574
ot_virtual_patch,Milesight.UR32L.eventcore.Buffer.Overread.,https://www.fortiguard.com/encyclopedia/otips/10006564
ot_virtual_patch,Sound4.Devices.ping.traceroute.dns.Denial.Of.Service.,https://www.fortiguard.com/encyclopedia/otips/10006560
ot_virtual_patch,Schneider.Electric.Pelco.portal.Path.Traversal.,https://www.fortiguard.com/encyclopedia/otips/10006557
ot_virtual_patch,Sound4.Devices.upload.cgi.Remote.Code.Execution.,https://www.fortiguard.com/encyclopedia/otips/10006556
ot_virtual_patch,Sound4.Devices.log.Information.Disclosure.,https://www.fortiguard.com/encyclopedia/otips/10006555
ot_virtual_patch,Sound4.Devices.cgibin.CSRF.,https://www.fortiguard.com/encyclopedia/otips/10006552
ot_virtual_patch,AutomatedLogic.webCTRL.manualcommand.Path.Traversal.,https://www.fortiguard.com/encyclopedia/otips/10006542
ot_virtual_patch,Microhard.Gateways.system-services.Improper.Access.Control.,https://www.fortiguard.com/encyclopedia/otips/10006530
ot_virtual_patch,Microhard.Gateways.webif.tool_ping.XSS.,https://www.fortiguard.com/encyclopedia/otips/10006528
ot_virtual_patch,Microhard.Gateways.webif.DoS.,https://www.fortiguard.com/encyclopedia/otips/10006524
ot_virtual_patch,IWT.FaceSentry.pluginInstall.php.Reflected.XSS.,https://www.fortiguard.com/encyclopedia/otips/10006522
ot_virtual_patch,IWT.FaceSentry.Remote.Command.Injection.,https://www.fortiguard.com/encyclopedia/otips/10006520
ot_virtual_patch,V-SOL.OLT.Devices.Reflected.XSS.,https://www.fortiguard.com/encyclopedia/otips/10006519
ot_virtual_patch,TOTOLINK.A3700R.setWiFiBasicCfg.Stack.Overflow.,https://www.fortiguard.com/encyclopedia/otips/10006518
ot_virtual_patch,Selea.Targa.utils.Command.Injection.,https://www.fortiguard.com/encyclopedia/otips/10006512
ot_virtual_patch,Selea.Targa.utils.Backdoor.Improper.Authentication.,https://www.fortiguard.com/encyclopedia/otips/10006505
ot_virtual_patch,Selea.Targa.get_file.Directory.Traversal.,https://www.fortiguard.com/encyclopedia/otips/10006503
ot_virtual_patch,Selea.Targa.get_file.Stored.XSS.,https://www.fortiguard.com/encyclopedia/otips/10006497
ot_virtual_patch,Sound4.Devices.password.Command.Injection.,https://www.fortiguard.com/encyclopedia/otips/10006475
ot_virtual_patch,Netentsec.NS-ASG.list_addr_fwresource_ip.SQL.Injection.,https://www.fortiguard.com/encyclopedia/otips/10006474
ot_virtual_patch,Ruijie.RG-UAC.get_ip_addrs_details.Command.Injection.,https://www.fortiguard.com/encyclopedia/otips/10006472
ot_virtual_patch,TOTOLINK.A6000R.vif_enable.Command.Injection.,https://www.fortiguard.com/encyclopedia/otips/10006471
ot_virtual_patch,TOTOLINK.A3700R.setIpPortFilterRules.Buffer.Overflow.,https://www.fortiguard.com/encyclopedia/otips/10006470
ot_virtual_patch,TitanNit.Atemio.getcommand.parameter.Remote.Code.Execution.,https://www.fortiguard.com/encyclopedia/otips/10006469
ot_virtual_patch,TOTOLINK.A3700R.cstecgi.Buffer.Overflow.,https://www.fortiguard.com/encyclopedia/otips/10006467
ot_virtual_patch,Sound4.Devices.upload.cgi.Directory.Traversal.,https://www.fortiguard.com/encyclopedia/otips/10006464
ot_virtual_patch,Tenda.O3V2.SetStp.Command.Injection.,https://www.fortiguard.com/encyclopedia/otips/10006463
ot_virtual_patch,TOTOLINK.A3700R.setWizardCfg.Stack.Overflow.,https://www.fortiguard.com/encyclopedia/otips/10006462
ot_virtual_patch,Sound4.Devices.username.XSS.,https://www.fortiguard.com/encyclopedia/otips/10006455
ot_virtual_patch,Sound4.Devices.username.Command.Injection.,https://www.fortiguard.com/encyclopedia/otips/10006454
ot_virtual_patch,Alcatel.Lucent.I-240W-Q.GPON.Telnet.Improper.Authentication.,https://www.fortiguard.com/encyclopedia/otips/10006450
ot_virtual_patch,Deep.Sea.Electronics.DSE855.Backup.Authentication.Bypass.,https://www.fortiguard.com/encyclopedia/otips/10006432
ot_virtual_patch,Netentsec.NS-ASG.list_resource_icon.SQL.Injection.,https://www.fortiguard.com/encyclopedia/otips/10006430
ot_virtual_patch,Netentsec.NS-ASG.list_ipAddressPolicy.SQL.Injection.,https://www.fortiguard.com/encyclopedia/otips/10006428
ot_virtual_patch,Netentsec.NS-ASG.list_localuser.SQL.Injection.,https://www.fortiguard.com/encyclopedia/otips/10006426
ot_virtual_patch,Netentsec.NS-ASG.singlelogin.SQL.Injection.,https://www.fortiguard.com/encyclopedia/otips/10006425
ot_virtual_patch,Netentsec.NS-ASG.naccheck.SQL.Injection.,https://www.fortiguard.com/encyclopedia/otips/10006424
ot_virtual_patch,Netentsec.NS-ASG.uploadiscgwtunnel.SQL.Injection.,https://www.fortiguard.com/encyclopedia/otips/10006403
ot_virtual_patch,Netentsec.NS-ASG.uploadfirewall.SQL.Injection.,https://www.fortiguard.com/encyclopedia/otips/10006402
ot_virtual_patch,Elber.Multiple.Devices.json_data.Access.Control.Bypass.,https://www.fortiguard.com/encyclopedia/otips/10006400
ot_virtual_patch,Elber.Multiple.Devices.json_data.Improper.Authentication.,https://www.fortiguard.com/encyclopedia/otips/10006397
ot_virtual_patch,Netentsec.NS-ASG.list_onlineuser.SQL.Injection.,https://www.fortiguard.com/encyclopedia/otips/10006396
ot_virtual_patch,Netentsec.NS-ASG.check_VirtualSiteId.SQL.Injection.,https://www.fortiguard.com/encyclopedia/otips/10006395
ot_virtual_patch,Netentsec.NS-ASG.getethname.SQL.Injection.,https://www.fortiguard.com/encyclopedia/otips/10006394
ot_virtual_patch,Netentsec.NS-ASG.listloginfo.SQL.Injection.,https://www.fortiguard.com/encyclopedia/otips/10006393
ot_virtual_patch,Lantronix.PremierWave2050.FsBrowseClean.Stack.Overflow.,https://www.fortiguard.com/encyclopedia/otips/10006392
ot_virtual_patch,Lantronix.PremierWave2050.FsUnmount.Stack.Overflow.,https://www.fortiguard.com/encyclopedia/otips/10006391
ot_virtual_patch,Lantronix.PremierWave2050.SslGenerateCSR.Stack.Overflow.,https://www.fortiguard.com/encyclopedia/otips/10006390
ot_virtual_patch,FortiOS.SSL.VPN.Web.UI.XSS.,https://www.fortiguard.com/encyclopedia/otips/10006375
